Date,Policy_Type,Year,Month,Premium_Rate,Total_Investment_Cover,Customer_Acquisition,Customer_Retention,Operational_Impact,Market_Share_Impact,Renewal_Rates,Sales
2013-07-31,Motor Vehicle Insurance,2013,7,6807.887182238596,656218.6467733559,789,0.5117885188394291,1.1739486782584092,0.5650978904261816,0.5829657418117625,82107.76398718423
2013-07-31,Home Insurance,2013,7,264.2195063857759,245800.95323625926,141,0.5108862937511098,2.119315591004592,4.994573798963124,0.4644766564161885,275787.44607971096
2013-08-31,Health Insurance,2013,8,5169.721277162882,108446.97883175171,470,0.874263669654098,4.722784074267717,1.7005323221869637,0.7216234750759162,48286.018390943296
2013-08-31,Life Insurance,2013,8,2342.3081744595856,250740.46908945954,787,0.6228818644877656,5.43578126002702,3.7661011690393478,0.5320090396484545,191794.77251434213
2013-08-31,Motor Vehicle Insurance,2013,8,6487.2106250535535,725044.2625371026,802,0.733135444807467,4.638607725293822,4.052658759831401,0.6364616383101519,209690.68249352978
2013-08-31,Home Insurance,2013,8,1826.2276471494154,857139.5034252229,334,0.6344265081149478,5.778439105708845,4.304314027935423,0.7140247534773265,24706.662525648146
2013-09-30,Health Insurance,2013,9,6940.283607214413,831917.6659213217,893,0.9233056603019032,6.356185074151134,4.988378657270567,0.8051188500409316,140624.10923763606
2013-09-30,Life Insurance,2013,9,3928.6799283753203,403211.6943222703,964,0.6166835414895981,1.0893143901505207,1.2833327777586525,0.7564860376607543,478046.48629691225
2013-09-30,Motor Vehicle Insurance,2013,9,9373.626888493673,671404.2852049397,373,0.6933455657325207,5.176856435081535,0.2977190516125286,0.7043624805427258,477048.1408756963
2013-09-30,Home Insurance,2013,9,1461.457347045333,212934.45246166276,564,0.8927286127180708,9.671493167988295,2.1148384381734715,0.7058349320778146,179401.89185500695
2013-10-31,Health Insurance,2013,10,3476.5568753975595,300216.25295840314,494,0.8788701050563139,5.671290521165939,0.73739528216184,0.8256660898144389,26334.553929420406
2013-10-31,Life Insurance,2013,10,1223.3878602818318,897372.4603359086,539,0.5837456380308248,7.097880407130579,0.2098868568940701,0.5331208438734412,93651.99496744986
2013-10-31,Motor Vehicle Insurance,2013,10,9254.466820957772,22871.904275628673,669,0.8611894894080696,3.8067747212519487,1.8660914529932822,0.40050044238828436,199147.80774960236
2013-10-31,Home Insurance,2013,10,8785.659598471711,94653.4455459234,751,0.7061840990320517,7.965922403374863,3.9403174302686588,0.5223795517291894,474150.95049476874
2013-11-30,Health Insurance,2013,11,2653.6221143800403,215807.39259456703,156,0.7173359924384098,7.956293336885036,2.8742853870028475,0.4980511208320348,74893.53645090654
2013-11-30,Life Insurance,2013,11,6633.842055738372,36266.88183508151,291,0.5600659875871747,5.69166442888725,1.632612147130735,0.6978255633012992,382940.34261576505
2013-11-30,Motor Vehicle Insurance,2013,11,8190.499781992036,189621.08073889933,648,0.5362706811907061,9.784124409512922,3.3062758269143266,0.685170219894488,58797.85699047258
2013-11-30,Home Insurance,2013,11,5596.488034834677,587211.1453599953,144,0.8275726881381943,2.1299519328638805,1.2368890835131727,0.6670576222171257,490722.50080868206
2013-12-31,Health Insurance,2013,12,5343.540725724464,427210.30508657295,106,0.7234075185598848,1.152528984006229,0.17046908575321662,0.4073095494442542,193900.16705902183
2013-12-31,Life Insurance,2013,12,2494.3376799144717,893744.993966205,420,0.6965828161768308,7.931423905813864,3.8453315935384946,0.7279501245027913,388741.0967550327
2013-12-31,Motor Vehicle Insurance,2013,12,1021.7174012784022,819269.1261210565,670,0.8282787028935785,8.264399836283943,3.1563411158336447,0.5455886856184712,174582.58599151025
2013-12-31,Home Insurance,2013,12,8982.436003737936,348399.1781808972,658,0.8444808045459993,2.0818650620851864,3.835282860054704,0.699275195052984,315696.0941936103
2014-01-31,Health Insurance,2014,1,9014.138765916972,266829.1990969796,2,0.5715086754512091,3.390245496627455,0.2907962817695615,0.6504602928259691,100047.96194631819
2014-01-31,Life Insurance,2014,1,6367.704427005353,385895.48408559425,945,0.7746013172649385,1.1579712702996603,4.201886176370196,0.5542289164425582,77280.40455199646
2014-01-31,Motor Vehicle Insurance,2014,1,3456.3949313821367,594391.9930896597,589,0.5609093370249585,3.639777497025082,3.1356783801778865,0.46055932019684853,469341.749086225
2014-01-31,Home Insurance,2014,1,3557.174788665343,275383.00441464747,644,0.8381187887130706,7.958276865268044,2.860637218491937,0.44248850394721645,459235.40256269457
2014-02-28,Health Insurance,2014,2,7286.961220815369,627907.4187706427,90,0.7956298203202128,5.6616447494132105,3.160608835761205,0.7741832499005006,444297.1254053768
2014-02-28,Life Insurance,2014,2,8981.391573530513,415317.535669328,345,0.930476579487556,4.132860338514593,4.335722909654984,0.813278893936701,314589.55783246376
2014-02-28,Motor Vehicle Insurance,2014,2,8882.155600224662,556526.7090434604,350,0.5310311073603895,4.345653654156973,2.975988882138645,0.6924046210439347,405092.7645520577
2014-02-28,Home Insurance,2014,2,7820.767903990476,441765.2638439635,459,0.5256746245180645,1.0121826314392135,2.946656861452079,0.44654535168721754,39173.283771130584
2014-03-31,Health Insurance,2014,3,6456.113296927449,301521.1019464985,263,0.6269841836119401,3.698204748087123,4.954327869622253,0.5809122475997084,170720.57573588617
2014-03-31,Life Insurance,2014,3,932.9856534509835,948968.7738925351,351,0.6177675576811577,6.8181286747413745,3.8079778186359836,0.7280226400473208,160283.04675479233
2014-03-31,Motor Vehicle Insurance,2014,3,1700.1242695366764,765969.7362181632,108,0.6111404595823999,9.767749994347215,2.2672396467105633,0.7509193978045307,319644.43436654354
2014-03-31,Home Insurance,2014,3,8995.686466418085,148712.044008788,586,0.9078145612344665,8.623547442855095,3.5662453001613463,0.4531983800309899,181199.09786796704
2014-04-30,Health Insurance,2014,4,6103.64769062994,869783.2961389336,39,0.6122957899322777,1.2123546818097621,2.007229311289764,0.4000138234804221,78510.856913622
2014-04-30,Life Insurance,2014,4,191.05081100463352,492556.8862670185,909,0.622377376757884,9.087045442073554,1.2214897661691453,0.7204616706462723,300251.20232970413
2014-04-30,Motor Vehicle Insurance,2014,4,1104.568274373718,895606.7046251505,159,0.8417292180880837,8.048785719687633,3.0245741967500215,0.5604682791937925,408120.04073119536
2014-04-30,Home Insurance,2014,4,6668.667514169752,801856.703387842,583,0.702382929102743,8.023385112138824,4.6480922807583624,0.5145165992282171,194151.12975768672
2014-05-31,Health Insurance,2014,5,150.109680077565,430961.36942454113,959,0.8495197506298315,5.121961831032143,4.652783648075768,0.40580386140528646,70473.01397374844
2014-05-31,Life Insurance,2014,5,1691.9997090332367,32244.615236916223,312,0.5294147709039734,4.582047636590525,1.7753358627169027,0.6431347330426749,102360.65766984741
2014-05-31,Motor Vehicle Insurance,2014,5,5532.464514729202,275990.5857910966,241,0.7194070371530229,3.7262415594987335,2.6856195844863056,0.7830178309416918,122554.23605884507
2014-05-31,Home Insurance,2014,5,6949.762457157663,546217.8725142583,938,0.5151261200824772,1.591253730589292,1.1370159029923201,0.8309342408226645,153449.30853229543
2014-06-30,Health Insurance,2014,6,6554.416469075745,637143.4376278858,445,0.5281939415549095,3.0541182714432917,4.978592436544529,0.6545852277759802,323183.55990062305
2014-06-30,Life Insurance,2014,6,2320.2661636595417,265308.80857887026,298,0.9078968540049849,3.2194327148022217,4.907477748552885,0.6315075974829524,302468.0148461709
2014-06-30,Motor Vehicle Insurance,2014,6,7150.574291340605,147962.5133320959,952,0.5626604170029178,5.356693627391814,3.2825937555664924,0.4382753734701585,349559.5314756844
2014-06-30,Home Insurance,2014,6,2448.7659662183205,836580.9344313061,36,0.7395893070238477,7.726999659370246,4.041628892419619,0.6469927606941699,184438.48234309902
2014-07-31,Health Insurance,2014,7,3321.4570117767503,984558.1588965165,84,0.6849930211703179,5.26428845558152,3.6039907902901303,0.5709905855344276,412878.8376805893
2014-07-31,Life Insurance,2014,7,7490.264910668439,530433.280479659,452,0.6563044968164792,1.5206000450244455,3.0064752732933946,0.6732108763976097,106023.39227210134
2014-07-31,Motor Vehicle Insurance,2014,7,6531.365700567425,179962.49298982046,886,0.9049250055592726,9.620108208893836,0.3614051852455987,0.5749268565444461,237175.1700214862
2014-07-31,Home Insurance,2014,7,8507.311763892361,279584.25325417524,775,0.5098205285489703,9.48451887184701,2.3283452785080394,0.508134605552665,401464.667163008
2014-08-31,Health Insurance,2014,8,6610.3676337734,28206.769781992065,822,0.798705358779015,8.066705888335676,3.406452880620312,0.4427343738527694,94178.53062764653
2014-08-31,Life Insurance,2014,8,5726.255173021169,915155.818494894,385,0.9335274953960977,9.921951114077984,3.419904908030055,0.5417133000650031,59382.24130168756
2014-08-31,Motor Vehicle Insurance,2014,8,1027.3802014981156,126573.57206123973,172,0.7520756825578289,5.900340995202367,1.9283008302696798,0.44349017542948854,442423.56400555494
2014-08-31,Home Insurance,2014,8,3740.3864502883916,580751.3107591111,376,0.9215701079148912,9.664915152278855,4.71429073462435,0.4796036278707928,174750.18306580198
2014-09-30,Health Insurance,2014,9,2725.5034400490817,281314.66848033393,685,0.5235160456787107,1.680445365550757,0.920049457960227,0.8443012713607956,343515.7118299708
2014-09-30,Life Insurance,2014,9,2515.4974694529274,558636.2224906355,362,0.6884569935833726,4.291126734352342,2.551761286456247,0.5998466006079783,17547.55911064955
2014-09-30,Motor Vehicle Insurance,2014,9,9732.804492049212,654906.1844683456,559,0.617071005932923,3.0284314120608924,3.485331485099032,0.6393422949272575,346573.20976267755
2014-09-30,Home Insurance,2014,9,3991.667474200928,831444.3856701296,891,0.8288694342413283,2.7624977572084304,3.5159654488698657,0.7931283379317469,161470.1492157504
2014-10-31,Health Insurance,2014,10,8931.260896253421,214357.05904299716,141,0.9415836907237609,2.267226540034085,3.2783308881671966,0.8480060052208095,32591.72252578366
2014-10-31,Life Insurance,2014,10,6348.272397372903,20885.870371895675,887,0.6154385280999115,6.60172277409397,1.448912245914115,0.6622215022051067,306857.31696631794
2014-10-31,Motor Vehicle Insurance,2014,10,7968.63190506232,145516.7737681192,918,0.7943785706633335,8.031896701725746,0.8654121865644477,0.7656132194698773,124197.88895622076
2014-10-31,Home Insurance,2014,10,5076.107221741402,901018.4554296241,118,0.5891439347418831,6.204685594783246,3.2161076014508834,0.5471234609515039,196469.5848156806
2014-11-30,Health Insurance,2014,11,5811.348457800955,875151.1767868901,277,0.7543986145572245,2.322664386293887,3.036580369083245,0.537584780851281,44887.50208182423
2014-11-30,Life Insurance,2014,11,4975.9251688067525,601438.9711486052,726,0.7087696190097512,8.300113929401238,0.9788444504172809,0.5812166744475521,77845.80929199794
2014-11-30,Motor Vehicle Insurance,2014,11,2032.9055792006404,604511.6918293169,220,0.9374023983341917,6.723592364473556,3.5551818132957607,0.7026282682031422,152498.73157044267
2014-11-30,Home Insurance,2014,11,7252.275941088903,668386.307800793,905,0.77383727271341,4.493491355142959,2.3303427594949166,0.7069862601647945,49430.95277727778
2014-12-31,Health Insurance,2014,12,2879.6463881644722,183617.56583721508,26,0.6572778674390685,7.067172659824567,3.3720268988554496,0.5418577455922529,455859.00101972604
2014-12-31,Life Insurance,2014,12,340.728067671393,915267.8264657102,521,0.55134310319957,3.3391448131854955,4.203098690873738,0.4599444658614829,7993.286376069316
2014-12-31,Motor Vehicle Insurance,2014,12,6490.175729480961,424582.8196431524,783,0.5680610729307205,4.106729876447894,0.9316693000269235,0.6845783154094789,244510.80833783414
2014-12-31,Home Insurance,2014,12,1853.3957261297846,389307.14296700247,10,0.6013926184780558,9.257372588187913,0.19380985318449973,0.457746637984944,66007.49177561296
2015-01-31,Health Insurance,2015,1,9410.539985093852,523728.52823000913,984,0.6129349976031341,3.6145405510427837,3.9176026733393554,0.6603216287031985,157301.14929158453
2015-01-31,Life Insurance,2015,1,9543.892912325615,56496.30710730449,378,0.882777226028512,5.229894413421429,3.0875173832478184,0.7120399576253391,463399.4821100414
2015-01-31,Motor Vehicle Insurance,2015,1,9157.15746318244,174620.53506851863,633,0.7525502547271362,9.011270236564132,3.5282338911483966,0.7152751733775032,85038.8038706235
2015-01-31,Home Insurance,2015,1,3764.5711325288994,740653.2802621067,637,0.7355259101184649,7.369492152407747,4.206959377444348,0.7390624497968186,483086.99826057465
2015-02-28,Health Insurance,2015,2,253.02050363578755,91970.68124587521,682,0.5516459923411479,1.5598290354823248,4.0337735806400525,0.792786739704549,106868.21660976375
2015-02-28,Life Insurance,2015,2,9290.353769618481,607120.5883717244,584,0.8870628620072457,2.325727398510733,4.808508719951241,0.6249815463841548,372075.22369108064
2015-02-28,Motor Vehicle Insurance,2015,2,4339.023068341412,252895.61858450776,152,0.8252664364438176,1.0705743169472512,2.7260818863753795,0.728612135288307,275605.2461241693
2015-02-28,Home Insurance,2015,2,9669.882708532328,395402.65790155675,720,0.5304507628550007,6.678296112062471,2.4936286000335364,0.6786277309146265,442816.9701603958
2015-03-31,Health Insurance,2015,3,9639.837773183603,295806.7994029929,49,0.8185257937533958,5.029060828693765,2.0692472794645775,0.4839879729089572,279226.6614740498
2015-03-31,Life Insurance,2015,3,8544.793609126864,362115.98930029967,154,0.7445921978041907,2.2084736581204796,0.8530861099366023,0.4115603401912337,269606.8134823728
2015-03-31,Motor Vehicle Insurance,2015,3,3015.0440314888983,721855.446132403,859,0.5367764055860502,9.621407089510933,2.9057754411219103,0.5280436235546202,101751.71018235794
2015-03-31,Home Insurance,2015,3,3912.46751315906,304150.4984669433,293,0.7062352886878954,5.766937515510579,1.4573613691972962,0.5993651678519287,87283.53421557107
2015-04-30,Health Insurance,2015,4,8526.253048016883,570740.5938939282,580,0.7181133292085211,3.1770396470160027,4.6144068098435795,0.6776976749928953,458662.1298021795
2015-04-30,Life Insurance,2015,4,3237.527851047149,481289.89817710867,50,0.5745985430734741,5.505432140392368,2.9576349409577785,0.7824816987264425,167279.90843076687
2015-04-30,Motor Vehicle Insurance,2015,4,1777.9781921923156,667034.4537090217,664,0.925564166150127,7.11658299461597,3.0049168844897403,0.48831057251777454,189180.7162066335
2015-04-30,Home Insurance,2015,4,5612.332498337667,937461.4419315105,531,0.8824889171662978,1.6861529617620803,1.8391308382973492,0.4564974054543147,381112.71092205227
2015-05-31,Health Insurance,2015,5,9367.932264191732,735246.3762381478,612,0.8010600517980987,3.472334335431028,0.3547478246907667,0.8335659763634473,172717.62379928963
2015-05-31,Life Insurance,2015,5,6990.694987082233,222790.9748048492,60,0.7080330024502732,8.262689417955944,0.2555444503276443,0.44862005171938324,476270.9110863064
2015-05-31,Motor Vehicle Insurance,2015,5,5743.605583884713,40871.303710671826,167,0.6852944937130288,5.136983833623951,2.174342206350668,0.6153209815482351,370274.24565440614
2015-05-31,Home Insurance,2015,5,1062.0472883306084,269641.40385682683,202,0.7929380602179293,5.919194278290654,0.5143703526764655,0.6635036779569858,300727.4750738429
2015-06-30,Health Insurance,2015,6,6188.5715443217805,599127.1513932523,857,0.7454443412331074,4.895344019885224,3.073550082146682,0.6436184894083472,441043.10446965246
2015-06-30,Life Insurance,2015,6,9901.533116032206,60911.55534940785,146,0.5280228976468485,1.395099483787046,4.416767727634321,0.43871447066482444,29554.924632993963
2015-06-30,Motor Vehicle Insurance,2015,6,1486.8317508415878,501402.584729224,915,0.7306261919466492,2.4917480183814034,4.426282600941739,0.42566211130162873,132246.03263365832
2015-06-30,Home Insurance,2015,6,5231.463558400994,600874.4204277203,676,0.8628816277547777,5.009874748677018,3.329322509647939,0.44746754235746605,235192.98543935042
2015-07-31,Health Insurance,2015,7,8785.993412086758,340901.4519087912,970,0.7066579449186311,2.8826691886713505,1.1350359742173621,0.6635144577426757,117354.3770384029
2015-07-31,Life Insurance,2015,7,7433.609315766624,773203.0817083637,993,0.5233804598994208,1.4498112579371085,4.328684473658473,0.6449551994354445,373233.0677145652
2015-07-31,Motor Vehicle Insurance,2015,7,7000.455835853153,115532.27060243409,439,0.8538251897228148,8.592846976466413,4.44185783303472,0.5051833564165349,460007.97537159396
2015-07-31,Home Insurance,2015,7,7054.592431472382,84386.40391845067,242,0.5906137019611885,9.830732762477043,1.0636025662694977,0.6869983638305162,214766.20936580707
2015-08-31,Health Insurance,2015,8,3658.962397075576,730906.8686415673,581,0.6163793756996174,8.138285865970655,3.713387820276319,0.7690303759250422,174355.637055388
2015-08-31,Life Insurance,2015,8,3006.5592582184845,500536.4030441365,687,0.5741178590445332,8.684064295342004,1.5039457897429027,0.4187105319309672,480967.6124080953
2015-08-31,Motor Vehicle Insurance,2015,8,8112.675439237285,691518.3724634587,561,0.6485967791921738,3.1777941728534085,4.032937530529355,0.6241584745966191,225201.95424963272
2015-08-31,Home Insurance,2015,8,8120.1226073238895,440479.06521770876,483,0.8405381775598857,9.645642779618798,4.9864657095276534,0.7101896854462106,247078.9582223952
2015-09-30,Health Insurance,2015,9,8684.015953943026,253938.01290671574,108,0.7337236367767718,2.7723313400808554,0.2471274261140248,0.5135403671813592,179066.68680924317
2015-09-30,Life Insurance,2015,9,9141.081470309065,820911.2944974577,226,0.5921965733678206,9.562868293256491,4.497092742375567,0.5384969073819171,455226.4941410085
2015-09-30,Motor Vehicle Insurance,2015,9,5162.289748723284,801421.7201792895,673,0.8950235351684184,9.95337364569356,3.150889614633425,0.6761370563452227,286632.9642245161
2015-09-30,Home Insurance,2015,9,5065.011317403276,697749.5061458825,631,0.895811834728188,7.405505251714438,4.869574833907624,0.8040708820496816,382276.4206549141
2015-10-31,Health Insurance,2015,10,8003.122271771074,279423.68585766305,661,0.891760291270703,9.830293586126396,2.3785466358794953,0.7644659891363047,406844.32558368874
2015-10-31,Life Insurance,2015,10,6534.642914699875,594328.3602003963,977,0.6074582951216927,6.125858016103933,4.252200859799731,0.6624085985948126,174215.2757490428
2015-10-31,Motor Vehicle Insurance,2015,10,7049.472084851263,367364.15797062655,662,0.7030577048814446,3.335876048584813,0.4057309361315584,0.7285997729907621,219678.6940035881
2015-10-31,Home Insurance,2015,10,7978.3474274174005,100666.25259336781,432,0.9432453452633938,4.932962970990587,1.7428673453836492,0.5641701115935094,424993.528331101
2015-11-30,Health Insurance,2015,11,8911.052883993907,918140.4397076204,805,0.8474056143394957,6.342048418409074,0.42838103498092883,0.688434487644441,184811.39907952608
2015-11-30,Life Insurance,2015,11,3446.1520528302044,145450.4446097718,655,0.512225339551502,1.6577340582431348,4.879181354047446,0.6097817160074006,397997.8910586664
2015-11-30,Motor Vehicle Insurance,2015,11,3818.2712311354458,950734.9802825944,419,0.5293420660672215,6.601089381555215,4.103172145632,0.4854712614059024,470791.19967434637
2015-11-30,Home Insurance,2015,11,1030.421204424603,451545.71522837615,988,0.7087691195655497,9.83060053086065,4.277482364105255,0.7157822232447657,313489.13466866344
2015-12-31,Health Insurance,2015,12,5824.973395862123,193281.59955023346,455,0.909149092637702,2.7109688480535485,4.696029634026082,0.6504090868069698,372105.507288685
2015-12-31,Life Insurance,2015,12,455.8285105877467,546481.9379045746,160,0.7424158090787214,8.13335604659545,0.5170070819869482,0.5613797118791162,403523.16946036177
2015-12-31,Motor Vehicle Insurance,2015,12,4709.420379511355,874216.3775176442,523,0.7240156286154306,9.171089144016575,1.9894282033153337,0.8101026355353838,423294.62620383804
2015-12-31,Home Insurance,2015,12,5472.181883605009,734902.6375454656,650,0.5474631649804838,9.493314335381987,0.44807095631561045,0.40942035302203,200551.40223911402
2016-01-31,Health Insurance,2016,1,2936.758396070016,808495.5363828352,969,0.7955510471259323,9.641220439649025,1.1328861975951403,0.5420979180622731,30375.412292119094
2016-01-31,Life Insurance,2016,1,5949.249279633206,662195.5330436102,590,0.8699464222701014,5.693136748493248,1.2238923074845947,0.425596628999941,203928.75426218606
2016-01-31,Motor Vehicle Insurance,2016,1,401.95247439658937,695353.7988726739,77,0.671189003378403,9.795771171923533,2.398625334133136,0.7449372922997322,338509.33374312444
2016-01-31,Home Insurance,2016,1,469.74706861722274,850703.6950496661,509,0.8490253329163973,7.81579186420995,1.4159546205228488,0.7159483543512066,227923.44096149242
2016-02-29,Health Insurance,2016,2,8243.745550530617,257171.3287705941,441,0.9340144942553652,2.455042926132657,0.5947927234070294,0.5491084984313427,375736.7596758973
2016-02-29,Life Insurance,2016,2,3665.8873499715028,494530.71400670905,254,0.59169490660746,5.29210095821173,0.9207063365611278,0.7040483059931828,181706.3025869886
2016-02-29,Motor Vehicle Insurance,2016,2,1357.8990752536592,228997.3474014062,921,0.7354983340376335,7.464980578348036,0.8216502614052456,0.5781717517881775,319198.3498464946
2016-02-29,Home Insurance,2016,2,5270.208274542563,987791.3279166805,770,0.629212081138059,3.22606284237175,4.868076309770261,0.7403142061400954,97277.80340271741
2016-03-31,Health Insurance,2016,3,7722.936175676247,944618.7462897472,320,0.8567844885652276,6.765536651939986,3.820533283900521,0.6043826482315178,375937.87113925366
2016-03-31,Life Insurance,2016,3,2236.6281722187473,49032.54325482084,803,0.7599170146465208,6.999404311419573,4.842031179820854,0.5855258775242496,275119.5045624478
2016-03-31,Motor Vehicle Insurance,2016,3,6266.615710608103,708519.4207905316,263,0.7855620878976366,2.464297694277093,2.254728383888752,0.8206284619697355,106011.87233056729
2016-03-31,Home Insurance,2016,3,944.9399034383032,925995.8342415092,597,0.8590613718271523,6.085767812074806,1.4640055601470174,0.5128955949508152,149496.0308814146
2016-04-30,Health Insurance,2016,4,611.6490395692163,188769.5916760602,658,0.6781867126981047,7.944642198807469,4.011636666325015,0.45420130299845446,375561.31074800703
2016-04-30,Life Insurance,2016,4,5360.410852524665,572265.7782471032,835,0.9117905307831694,5.490060980823477,1.6986441984016194,0.6630444009667562,243887.61165245273
2016-04-30,Motor Vehicle Insurance,2016,4,5452.287703940055,916333.4146121615,554,0.739862990260763,1.1089280509849668,1.5669785311562068,0.8361948155278804,111935.56299457075
2016-04-30,Home Insurance,2016,4,6410.5560248322445,43606.51879994085,374,0.5710796702759066,1.0813462217136296,1.239279361818373,0.570027646177234,483799.23923329735
2016-05-31,Health Insurance,2016,5,7288.304203854349,700446.0645743716,637,0.8131546031759611,4.21326409573011,0.7354269932987533,0.42791654363295173,358986.8848093595
2016-05-31,Life Insurance,2016,5,9760.935586679092,304375.51729882526,167,0.8569676076972145,9.335746615886038,1.3566689989821534,0.5526873702893054,478781.7421071991
2016-05-31,Motor Vehicle Insurance,2016,5,5211.373448181834,925152.233422765,937,0.642542754680387,3.058091016432479,1.84106676752205,0.6276692444438012,216416.9974533699
2016-05-31,Home Insurance,2016,5,3297.269082118335,971347.6627137141,753,0.8857306656494388,6.709273199845184,3.402571619914079,0.47286535298449617,240174.66864240164
2016-06-30,Health Insurance,2016,6,7972.343328210166,944823.8242222996,459,0.9077644646445948,2.998682836239885,0.40656772687531273,0.6961459981254214,449487.8320115845
2016-06-30,Life Insurance,2016,6,2781.239287494535,479472.07449088915,999,0.624607019320014,3.8950299069359375,1.1314840043601806,0.8489872250545902,264899.4234214654
2016-06-30,Motor Vehicle Insurance,2016,6,4445.8170649857975,863422.2244794203,280,0.9425846627218499,8.632378806413357,4.064215837429215,0.6032827641916497,355103.06139330525
2016-06-30,Home Insurance,2016,6,876.718175288433,846103.9045497196,700,0.5633201876219412,7.559752980429522,0.8199174255604768,0.5596278505285956,129825.57436028734
2016-07-31,Health Insurance,2016,7,350.97235981302936,325909.4685108231,302,0.5909070507811205,1.8585934958188957,1.7789612179603558,0.58031687507551,226129.60200780706
2016-07-31,Life Insurance,2016,7,9630.219305311459,830626.3194091705,531,0.5829011776571118,4.858318188877902,4.336828717104886,0.45181578027784053,66107.68357612577
2016-07-31,Motor Vehicle Insurance,2016,7,8376.203193070838,46637.5583683377,580,0.9022953695035416,1.26252787280738,0.859134024602869,0.7974731206418006,106960.11775909603
2016-07-31,Home Insurance,2016,7,6990.14464032761,600307.1796972326,218,0.7944316485462328,5.328011319427081,0.5054104945291306,0.5866715449846084,5466.990557477388
2016-08-31,Health Insurance,2016,8,4148.634149701272,237708.74891482602,102,0.5684469274500228,6.9619061053096125,2.4742361758920532,0.5742734851411786,24436.200566086816
2016-08-31,Life Insurance,2016,8,1815.6137687013731,129361.21691950603,554,0.698145538265757,2.066523612383364,1.5818556052648285,0.6968606228187134,488755.49247258
2016-08-31,Motor Vehicle Insurance,2016,8,1648.726722443752,86183.66961291706,288,0.7768841112814109,3.5999644501824912,2.8607009859708854,0.5989150394190056,124965.07909269734
2016-08-31,Home Insurance,2016,8,2577.404691829494,699325.8881193583,167,0.5375588382452224,4.580529629519413,4.0386439633690285,0.6917050609635307,333338.801204481
2016-09-30,Health Insurance,2016,9,5537.343980590593,346476.2141303855,621,0.8970873657833024,9.275779221904447,0.7720275919484415,0.4276508305588544,420354.3509058077
2016-09-30,Life Insurance,2016,9,7174.499634730617,727519.1038134738,36,0.8616215909486908,9.939295138806676,2.9454255143159966,0.7661755046750023,277576.92732209933
2016-09-30,Motor Vehicle Insurance,2016,9,6635.954029505539,74702.77739095295,744,0.7273430481094871,1.4042016909605426,2.5769929259103335,0.8232267787957311,80806.52754155832
2016-09-30,Home Insurance,2016,9,2871.345579764834,322137.4344523042,741,0.9352069768666267,7.849071311458529,0.8059860514646779,0.6919444237717236,365417.6364814024
2016-10-31,Health Insurance,2016,10,9553.16627856562,544096.3794515838,353,0.6879924406737948,4.3455165976210886,3.157592579092014,0.8295546679864648,302124.4479992936
2016-10-31,Life Insurance,2016,10,7405.179475288108,792815.9331905739,676,0.942849643566424,4.5321236760653205,1.4408380475177813,0.4681445414664835,366969.0417269507
2016-10-31,Motor Vehicle Insurance,2016,10,5588.105119862867,325564.9779027492,899,0.8005639994616321,7.788384760123204,2.4903881608656615,0.6148372852661592,386024.57831425813
2016-10-31,Home Insurance,2016,10,6156.035387720087,629632.462672639,73,0.7856020729642736,9.265837889308678,0.5031343889576032,0.6708130302754512,487828.13200394885
2016-11-30,Health Insurance,2016,11,4254.04061803512,887117.9707538253,648,0.5746797028831032,9.558357350522936,2.351961880346753,0.661781491339534,288913.82361322147
2016-11-30,Life Insurance,2016,11,2552.536796061459,619704.5563004815,353,0.8968674912370898,6.194103274344887,1.6016709934098197,0.5806578005900694,174112.3507818479
2016-11-30,Motor Vehicle Insurance,2016,11,3624.12951864749,240629.88000609743,891,0.6923703595642768,4.214090433704525,4.129667934808237,0.5521379842148176,325989.95566561737
2016-11-30,Home Insurance,2016,11,7602.676493597254,34156.77374097264,70,0.5730050326021157,8.087941772729014,0.3791957622871046,0.45707081014768847,38878.15107509994
2016-12-31,Health Insurance,2016,12,242.4955374345831,871397.8851619206,425,0.5056733839890916,3.2590124493607022,2.151175647099817,0.5762841027530252,449211.6725691852
2016-12-31,Life Insurance,2016,12,1249.1191410184708,31056.716741883265,999,0.7518900576372721,6.07666625950166,2.3463139782440465,0.4731973667974683,64093.60061240741
2016-12-31,Motor Vehicle Insurance,2016,12,555.4261560153523,875954.6559573574,708,0.7373298299552044,4.227206153723858,3.652529773865682,0.7304645544214983,167282.20475348004
2016-12-31,Home Insurance,2016,12,503.21514295780435,533647.7626869399,781,0.8237091300661213,6.909679663370885,2.914009117942034,0.4939739209725655,408793.9634099298
2017-01-31,Health Insurance,2017,1,8569.059781708971,939677.0215277672,561,0.9006161238580109,3.163590216041562,3.3693404522514876,0.42635438737804027,300669.62727370235
2017-01-31,Life Insurance,2017,1,7066.2128078622345,800795.4034159287,828,0.5357329630893632,2.7243365116134317,3.9075414996936053,0.6485647620177555,199849.58253733383
2017-01-31,Motor Vehicle Insurance,2017,1,4794.320907964519,997954.769428004,642,0.829173420653163,9.264151780078933,4.324794570925125,0.6678533797237307,239350.6513906356
2017-01-31,Home Insurance,2017,1,1068.5581904449145,357204.69729719305,956,0.584335374843912,1.916233146545832,1.6379899339401056,0.7923608775762274,428000.95963507926
2017-02-28,Health Insurance,2017,2,4966.997163656641,769516.4060418156,517,0.8861796739207237,5.5536211696143845,2.7363112562831247,0.6596417255879569,173302.1710996466
